"id_paper","YEAR","citedby_count","doctype","source_id","author_id","gender","orden","affil_id","affiliation_name","country_affil","affil_author_count","affil_document_count","org_type"
"2-s2.0-85043589006",2018,0,"Conference Paper","s21100220348","9-s2.0-7201866051","M",6,"9-u2.0-60011476","Universitat Politècnica de València","Spain",9512,42807,"univ"
"2-s2.0-85043589006",2018,0,"Conference Paper","s21100220348","9-s2.0-7003268885","M",7,"9-u2.0-60011476","Universitat Politècnica de València","Spain",9512,42807,"univ"
"2-s2.0-85054081317",2018,0,"Conference Paper","s21100878669","9-s2.0-57204016150","F",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85054081317",2018,0,"Conference Paper","s21100878669","9-s2.0-57204014000","F",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85054081317",2018,0,"Conference Paper","s21100878669","9-s2.0-14030408000","F",7,"9-u2.0-60110332","Facultad de Informática, Universidad Nacional de La Plata","Argentina",97,224,"coll"
"2-s2.0-85054081317",2018,0,"Conference Paper","s21100878669","9-s2.0-6506099479","M",8,"9-u2.0-60108425","Escuela Técnica Superior de Ingenieros Informáticos, Universidad Politécnica de Madrid","Spain",144,657,"univ"
"2-s2.0-85032581429",2018,4,"Chapter","s21100222537","9-s2.0-57196287977","M",5,"9-u2.0-60075346","Siberian Federal University","Russian Federation",2890,6416,"univ"
"2-s2.0-85032581429",2018,4,"Chapter","s21100222537","9-s2.0-56803959900","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85051940030",2018,0,"Conference Paper","s21100218356","9-s2.0-24345016200","M",5,"9-u2.0-60007905","Malmö Högskola","Sweden",940,4552,"univ"
"2-s2.0-85051940030",2018,0,"Conference Paper","s21100218356","9-s2.0-57203496812","NA",6,"9-u2.0-60117699","UCL Knowledge Lab","United Kingdom",61,666,"univ"
"2-s2.0-85051940030",2018,0,"Conference Paper","s21100218356","9-s2.0-25651815200","M",7,"9-u2.0-60117699","UCL Knowledge Lab","United Kingdom",61,666,"univ"
"2-s2.0-85051940030",2018,0,"Conference Paper","s21100218356","9-s2.0-15050959300","M",8,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85051940030",2018,0,"Conference Paper","s21100218356","9-s2.0-37012933400","M",9,"9-u2.0-60007363","Northwestern University","United States",23467,148130,"univ"
"2-s2.0-85045340137",2018,0,"Conference Paper","s5100152904","9-s2.0-56670957000","F",5,"9-u2.0-60113184","Universidad de San Buenaventura, Cali","Colombia",121,181,"univ"
"2-s2.0-85045340137",2018,0,"Conference Paper","s5100152904","9-s2.0-57201587298","F",6,"9-u2.0-60087099","Pontificia Universidad Javeriana, Cali","Colombia",490,777,"univ"
"2-s2.0-85045340137",2018,0,"Conference Paper","s5100152904","9-s2.0-57196235249","F",7,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85045340137",2018,0,"Conference Paper","s5100152904","9-s2.0-8568805300","M",8,"9-u2.0-60051434","Universidad del Cauca","Colombia",1219,1993,"univ"
"2-s2.0-85045340137",2018,0,"Conference Paper","s5100152904","9-s2.0-8568805300","M",8,"9-u2.0-60004582","King Abdulaziz University","Saudi Arabia",8552,47380,"univ"
"2-s2.0-85025832737",2018,1,"Conference Paper","s5100152904","9-s2.0-36497316000","M",5,"9-u2.0-60017609","Universidade Federal de Santa Catarina","Brazil",15339,39250,"univ"
"2-s2.0-85025832737",2018,1,"Conference Paper","s5100152904","9-s2.0-57195151733","M",6,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85025832737",2018,1,"Conference Paper","s5100152904","9-s2.0-56010754300","NA",7,"9-u2.0-60007087","Universidad Técnica Federico Santa María","Chile",1802,7418,"univ"
"2-s2.0-85025832737",2018,1,"Conference Paper","s5100152904","9-s2.0-57190816250","M",8,"9-u2.0-109727906","Penn State Brandywine","United States",13,45,NULL
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-55964567800","M",5,"9-u2.0-113990112","Universidad Galileo","Guatemala",7,13,NULL
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57198819811","F",6,"9-u2.0-60110849","Universidad Panamericana, Guatemala","Guatemala",4,4,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-36603157500","M",7,"9-u2.0-60051434","Universidad del Cauca","Colombia",1219,1993,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57204429155","F",8,"9-u2.0-115862267","Fundación Universitaria Católica del Norte","Colombia",10,9,NULL
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-56665443100","M",9,"9-u2.0-60012464","Universidad de Chile","Chile",16429,50128,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-16038984900","M",10,"9-u2.0-60019663","Technische Universitat Graz","Austria",5509,26984,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57007689900","M",11,"9-u2.0-60022650","Universidade Aberta","Portugal",247,1084,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57190294959","M",12,"9-u2.0-60029681","Pontificia Universidad Católica de Chile","Chile",14616,40686,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57190294959","M",12,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-52663094800","M",13,"9-u2.0-113990112","Universidad Galileo","Guatemala",7,13,NULL
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57198811369","F",14,"9-u2.0-60110849","Universidad Panamericana, Guatemala","Guatemala",4,4,"univ"
"2-s2.0-85055567833",2018,0,"Conference Paper","s21100218356","9-s2.0-57188858840","M",15,"9-u2.0-60051434","Universidad del Cauca","Colombia",1219,1993,"univ"
"2-s2.0-85015004701",2016,2,"Conference Paper","s11600154611","9-s2.0-57193577398","F",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85015004701",2016,2,"Conference Paper","s11600154611","9-s2.0-55947196500","M",6,"9-u2.0-60028370","Polytechnic Institute of Leiria","Portugal",497,1846,"univ"
"2-s2.0-85010756856",2016,13,"Conference Paper","s21100793187","9-s2.0-6507176328","M",5,"9-u2.0-60009831","Washington State University","United States",2798,10534,"univ"
"2-s2.0-85010756856",2016,13,"Conference Paper","s21100793187","9-s2.0-57195314534","F",7,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85011286335",2016,0,"Conference Paper","s21100793814","9-s2.0-57118251400","F",5,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85011286335",2016,0,"Conference Paper","s21100793814","9-s2.0-57191072984","F",6,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85011286335",2016,0,"Conference Paper","s21100793814","9-s2.0-55014465700","M",7,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85011286335",2016,0,"Conference Paper","s21100793814","9-s2.0-55014465700","M",7,"9-u2.0-118039160","Support Technologies for Educational Inclusion","Ecuador",0,1,NULL
"2-s2.0-85011286335",2016,0,"Conference Paper","s21100793814","9-s2.0-57193159513","F",8,"9-u2.0-60108706","Universidad del Azuay","Ecuador",216,240,"univ"
"2-s2.0-85011303867",2016,5,"Conference Paper","s21100793814","9-s2.0-35614992300","M",5,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85011303867",2016,5,"Conference Paper","s21100793814","9-s2.0-6506851530","M",6,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85004000331",2016,6,"Article","s20569","9-s2.0-57193429229","M",5,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85004000331",2016,6,"Article","s20569","9-s2.0-36624403800","M",6,"9-u2.0-60072035","University of Cuenca","Ecuador",777,1262,"univ"
"2-s2.0-85010440549",2016,0,"Conference Paper","s21100792710","9-s2.0-57193056156","M",5,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85010440549",2016,0,"Conference Paper","s21100792710","9-s2.0-57193070149","M",6,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85010440549",2016,0,"Conference Paper","s21100792710","9-s2.0-57193070969","M",7,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85010369332",2016,1,"Conference Paper","s21100792710","9-s2.0-57193066831","M",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85010369532",2016,8,"Conference Paper","s21100792710","9-s2.0-57191057224","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010447549",2016,6,"Conference Paper","s21100792710","9-s2.0-57193071479","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010426674",2016,2,"Conference Paper","s21100792710","9-s2.0-57189045246","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010426674",2016,2,"Conference Paper","s21100792710","9-s2.0-57193058370","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010424588",2016,4,"Conference Paper","s21100792710","9-s2.0-7402141737","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010424588",2016,4,"Conference Paper","s21100792710","9-s2.0-57105834600","F",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010417182",2016,1,"Conference Paper","s21100792710","9-s2.0-57193066613","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010390659",2016,7,"Conference Paper","s21100792710","9-s2.0-57193058370","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010390659",2016,7,"Conference Paper","s21100792710","9-s2.0-57193070859","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010383486",2016,0,"Conference Paper","s21100792710","9-s2.0-57193058370","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010378590",2016,1,"Conference Paper","s21100792710","9-s2.0-57189042415","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010378590",2016,1,"Conference Paper","s21100792710","9-s2.0-57193062174","NA",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010378590",2016,1,"Conference Paper","s21100792710","9-s2.0-57191057224","M",7,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010310560",2016,2,"Conference Paper","s21100792710","9-s2.0-57193058370","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010310560",2016,2,"Conference Paper","s21100792710","9-s2.0-57193070859","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010303982",2016,7,"Conference Paper","s21100792710","9-s2.0-57191055982","F",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010303982",2016,7,"Conference Paper","s21100792710","9-s2.0-57193071211","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010297563",2016,0,"Conference Paper","s21100792710","9-s2.0-57193066551","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010297500",2016,0,"Conference Paper","s21100792710","9-s2.0-56926745700","M",5,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010297500",2016,0,"Conference Paper","s21100792710","9-s2.0-57189045246","M",6,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010297500",2016,0,"Conference Paper","s21100792710","9-s2.0-57193058370","M",7,"9-u2.0-60104598","Universidad de las Fuerzas Armadas ESPE","Ecuador",1490,1654,"univ"
"2-s2.0-85010289498",2016,7,"Conference Paper","s21100792710","9-s2.0-57193070149","M",5,"9-u2.0-118011290","CONICET Universidad Nacional de San Juan","Ecuador",0,0,NULL
"2-s2.0-85010430930",2016,2,"Conference Paper","s21100792710","9-s2.0-57193064075","M",5,"9-u2.0-118011622","Electrónica e Instrumentación en la Universidad","Ecuador",1,1,NULL
"2-s2.0-85010404674",2016,4,"Conference Paper","s21100792710","9-s2.0-57191055982","F",5,"9-u2.0-118998642","IT-Empresarial","Ecuador",0,1,NULL
"2-s2.0-85010297203",2016,0,"Conference Paper","s21100792710","9-s2.0-57193068063","M",5,"9-u2.0-118011604","Cristian Fernández Es Ingeniero Electrónico en Automatización y Control","Ecuador",1,1,NULL
"2-s2.0-85010447563",2016,3,"Article","s19700181218","9-s2.0-57202195806","M",5,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85018264416",2016,4,"Conference Paper","s11600154611","9-s2.0-7402230199","M",5,"9-u2.0-60056189","Escola Superior de Tecnologia e Gestão de Leiria","Portugal",299,1111,"univ"
"2-s2.0-85018264416",2016,4,"Conference Paper","s11600154611","9-s2.0-7402230199","M",5,"9-u2.0-116110275","INOV INESC INOVAÇÃO Institute of New Technologies","Portugal",0,11,NULL
"2-s2.0-85007072420",2016,0,"Conference Paper","s21100790102","9-s2.0-57192655900","M",7,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072420",2016,0,"Conference Paper","s21100790102","9-s2.0-57192654249","M",8,"9-u2.0-60072064","Universidad Tecnica Particular de Loja","Ecuador",983,1450,"univ"
"2-s2.0-85007072420",2016,0,"Conference Paper","s21100790102","9-s2.0-57191379145","M",9,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57192654063","F",5,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57192654273","M",6,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57191411657","F",7,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57190658470","M",8,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57192654243","M",9,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57192654739","M",10,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85007072192",2016,1,"Conference Paper","s21100790102","9-s2.0-57202147608","M",11,"9-u2.0-60106645","Universidad Técnica de Ambato","Ecuador",655,587,"univ"
"2-s2.0-85006741740",2016,4,"Conference Paper","s21100789886","9-s2.0-8593593000","F",5,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006741740",2016,4,"Conference Paper","s21100789886","9-s2.0-6506851530","M",6,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006741740",2016,4,"Conference Paper","s21100789886","9-s2.0-55666404700","NA",7,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006741740",2016,4,"Conference Paper","s21100789886","9-s2.0-55666396000","M",8,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006990283",2016,7,"Conference Paper","s21100790069","9-s2.0-57196906339","M",5,"9-u2.0-60109555","Universidad Católica de Cuenca","Ecuador",271,228,"univ"
"2-s2.0-85006972128",2016,1,"Conference Paper","s21100790069","9-s2.0-57192641066","F",5,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85006972128",2016,1,"Conference Paper","s21100790069","9-s2.0-57192646879","M",6,"9-u2.0-60105797","Universidad Politécnica Salesiana, Quito","Ecuador",160,203,"univ"
"2-s2.0-85007005236",2016,0,"Conference Paper","s21100790069","9-s2.0-57192646839","M",5,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007005236",2016,0,"Conference Paper","s21100790069","9-s2.0-57192639661","M",6,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007005236",2016,0,"Conference Paper","s21100790069","9-s2.0-57192604864","M",7,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007005236",2016,0,"Conference Paper","s21100790069","9-s2.0-57192642068","M",8,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85006981850",2016,5,"Conference Paper","s21100790069","9-s2.0-57192645344","M",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006981850",2016,5,"Conference Paper","s21100790069","9-s2.0-57192646684","M",6,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006981850",2016,5,"Conference Paper","s21100790069","9-s2.0-39861065400","M",7,"9-u2.0-60026438","Universidad Simón Bolívar","Venezuela",3245,9895,"univ"
"2-s2.0-85006981850",2016,5,"Conference Paper","s21100790069","9-s2.0-57061914800","M",8,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85007014674",2016,0,"Conference Paper","s21100790069","9-s2.0-57192646175","F",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85007014674",2016,0,"Conference Paper","s21100790069","9-s2.0-57192639660","F",6,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006994323",2016,1,"Conference Paper","s21100790069","9-s2.0-57205540969","M",5,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006994323",2016,1,"Conference Paper","s21100790069","9-s2.0-55975399800","F",6,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006973151",2016,0,"Conference Paper","s21100790069","9-s2.0-28267792700","M",5,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006973151",2016,0,"Conference Paper","s21100790069","9-s2.0-57201576771","F",6,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006973151",2016,0,"Conference Paper","s21100790069","9-s2.0-57205540969","M",7,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006992541",2016,3,"Conference Paper","s21100790069","9-s2.0-57061914800","M",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006992541",2016,3,"Conference Paper","s21100790069","9-s2.0-57192640595","M",6,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006992541",2016,3,"Conference Paper","s21100790069","9-s2.0-56904207300","M",7,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006992541",2016,3,"Conference Paper","s21100790069","9-s2.0-6507179046","M",8,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85006992541",2016,3,"Conference Paper","s21100790069","9-s2.0-6507179046","M",8,"9-u2.0-106628370","Vozandes Hospital","Ecuador",2,6,NULL
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-57192644236","M",5,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-57192645712","M",6,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-57192646672","M",7,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-57192274114","M",8,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-57192274114","M",8,"9-u2.0-117877145","Instituto Tecnológico Superior","Ecuador",3,4,NULL
"2-s2.0-85007010539",2016,11,"Conference Paper","s21100790069","9-s2.0-35746975300","M",9,"9-u2.0-60107287","Universidad Técnica del Norte","Ecuador",401,272,"univ"
"2-s2.0-85006976474",2016,6,"Conference Paper","s21100790069","9-s2.0-6506851530","M",5,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006976474",2016,6,"Conference Paper","s21100790069","9-s2.0-6506405580","M",6,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006997127",2016,2,"Conference Paper","s21100790069","9-s2.0-54914547100","F",5,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006997127",2016,2,"Conference Paper","s21100790069","9-s2.0-57204717075","M",6,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006972144",2016,3,"Conference Paper","s21100790069","9-s2.0-57192642204","M",5,"9-u2.0-60072061","Escuela Superior Politecnica del Litoral Ecuador","Ecuador",1054,1618,"resi"
"2-s2.0-85006991973",2016,3,"Conference Paper","s21100790069","9-s2.0-6701408815","M",5,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85006991973",2016,3,"Conference Paper","s21100790069","9-s2.0-6701408815","M",5,"9-u2.0-60002439","Universidad De Los Andes, Merida","Venezuela",3173,7409,"univ"
"2-s2.0-85006989661",2016,3,"Conference Paper","s21100790069","9-s2.0-24774194200","M",5,"9-u2.0-60020985","Universidade de Coimbra","Portugal",2951,18237,"univ"
"2-s2.0-85006989661",2016,3,"Conference Paper","s21100790069","9-s2.0-57202054717","M",6,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85006989661",2016,3,"Conference Paper","s21100790069","9-s2.0-56760492300","M",7,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85006989661",2016,3,"Conference Paper","s21100790069","9-s2.0-57192101183","F",8,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85006976391",2016,1,"Conference Paper","s21100790069","9-s2.0-57192639941","M",5,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85006976391",2016,1,"Conference Paper","s21100790069","9-s2.0-57188865145","F",6,"9-u2.0-60072059","Universidad San Francisco de Quito","Ecuador",695,2386,"univ"
"2-s2.0-85007018235",2016,0,"Conference Paper","s21100790077","9-s2.0-35614992300","M",5,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85007018235",2016,0,"Conference Paper","s21100790077","9-s2.0-35571110600","M",6,"9-u2.0-60026134","Universidade de Vigo","Spain",5303,26158,"univ"
"2-s2.0-85006993700",2016,1,"Conference Paper","s21100790069","9-s2.0-55774557700","M",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-15025917000","M",5,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-26643374700","M",6,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-55450108900","NA",7,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-55190151300","M",8,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-23093484400","M",9,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006760161",2016,1,"Conference Paper","s21100789870","9-s2.0-55810138300","M",10,"9-u2.0-117870075","UNED","Ecuador",0,0,NULL
"2-s2.0-85006989966",2016,2,"Conference Paper","s21100790069","9-s2.0-57195621574","M",5,"9-u2.0-60072054","Escuela Politécnica Nacional","Ecuador",1031,1861,"univ"
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-8845369100","F",5,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-8845369100","F",5,"9-u2.0-115846916","SENECYT","Ecuador",0,3,NULL
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-8845369100","F",5,"9-u2.0-60026438","Universidad Simón Bolívar","Venezuela",3245,9895,"univ"
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-57061914800","M",6,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-56904207300","M",7,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006994096",2016,1,"Conference Paper","s21100790069","9-s2.0-56684525000","M",8,"9-u2.0-60105693","Universidad Politécnica Salesiana, Cuenca","Ecuador",727,829,"univ"
"2-s2.0-85006790066",2016,5,"Conference Paper","s21100789870","9-s2.0-15136847800","M",5,"9-u2.0-60001741","Universidad Carlos III de Madrid","Spain",4258,23071,"univ"
