"author_id","indexed_name","surname","given_name","gender","citation_count","cited_by_count","coauthor_count","author_doc_all","authorEC_doc_CS_2018","authorEC_COA_doc_CS_2018","author_doc_CS_all_2018","author_doc_CS_all","ratiosCSEC","hindex","yearIn","yearFin","careerLength","active","affiliation_current","affiliation_name","country_affil","org_type","affil_author_count","affil_document_count","category"
"9-s2.0-57205599544","Arias-Espinoza P.","Arias-Espinoza","Paul","M",1,1,8,3,1,1,2,2,50,1,2018,2019,2,1,118794012,"Cátedra UNESCO Tecnologías de Apoyo para la Inclusión Educativa","Ecuador",NULL,10,8,"national"
"9-s2.0-57205599557","Efrain G.","Efrain","Gonzalez Bonifaz David","M",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205599628","Lasso E.","Lasso","Esteban","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105012,"Yachay Tech","Ecuador","univ",184,444,"national"
"9-s2.0-57205599746","Ulloa F.","Ulloa","Francisco","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205599788","Medina-Carrion A.","Medina-Carrion","Alexis","M",1,1,8,3,1,1,2,2,50,1,2018,2019,2,1,118794012,"Cátedra UNESCO Tecnologías de Apoyo para la Inclusión Educativa","Ecuador",NULL,10,8,"national"
"9-s2.0-57205599881","Flores-Bosmediano E.","Flores-Bosmediano","Edison","M",1,1,6,1,1,1,1,1,100,1,2018,2018,1,1,60107287,"Universidad Técnica del Norte","Ecuador","univ",401,272,"national"
"9-s2.0-57205600052","Otero-Potosi S.","Otero-Potosi","Santiago","M",1,1,6,1,1,1,1,1,100,1,2018,2018,1,1,119056721,"Instituto Tecnológico Superior 17 de Julio","Ecuador",NULL,8,17,"national"
"9-s2.0-57205600389","Anasi C.","Anasi","Christian","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205600477","Jimenez M.","Jimenez","Maria S.","F",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205600575","Cordova-Villagomez J.","Cordova-Villagomez","Jimmy","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205600741","Leon-Cadme M.","Leon-Cadme","Mayra","F",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60105389,"Universidad Laica Eloy Alfaro de Manabí","Ecuador","univ",154,201,"national"
"9-s2.0-57205600834","Escandon O.","Escandon","O.","NA",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205600893","Chamorro L.","Chamorro","Lizet","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205601052","Jauregui D.","Jauregui","Diego","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205601090","Del Carmen V.","Del Carmen","Verdugo Cabrera Alexanra","F",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205601287","Verdugo-Cabrera A.","Verdugo-Cabrera","Alexandra","F",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205601512","Beltran M.","Beltran","Maria J.","F",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205601605","Ulloa-Amaya M.","Ulloa-Amaya","Marlon","M",0,0,7,2,1,1,1,1,100,0,2018,2019,2,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205601924","Vasquez F.","Vasquez","Fernando","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205601949","Chiza D.","Chiza","David","M",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60107287,"Universidad Técnica del Norte","Ecuador","univ",401,272,"national"
"9-s2.0-57205602014","Mora H.","Mora","Henin","NA",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,122042768,"Hospital Teodoro Maldonado C. (IESS)","Ecuador","hosp",2,1,"national"
"9-s2.0-57205602060","Hugo T.","Hugo","Torres S.","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60108706,"Universidad del Azuay","Ecuador","univ",216,240,"national"
"9-s2.0-57205602092","Claudio U.","Claudio","Urrea O.","NA",0,0,3,1,0,1,1,1,0,0,2018,2018,1,1,60023383,"Universidad de Santiago de Chile","Chile","univ",3586,11032,"external"
"9-s2.0-57205602203","Hidalgo S.","Hidalgo","Sergio H.","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105012,"Yachay Tech","Ecuador","univ",184,444,"national"
"9-s2.0-57205602209","Villalba W.","Villalba","Williams R.","M",0,0,8,3,1,1,1,3,100,0,2018,2020,3,1,60108603,"Escuela Superior Politécnica de Chimborazo","Ecuador","univ",459,371,"national"
"9-s2.0-57205602259","Carpio B.","Carpio","B.","NA",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205602460","Rios A.","Rios","Adrian Criollo","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,122043530,"Instituto Superior","Ecuador",NULL,2,1,"national"
"9-s2.0-57205602462","Castro-Valladares L.","Castro-Valladares","Livingston","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205602617","Ramirez F.","Ramirez","Fabrizio Eloy","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205602697","Jadan D.","Jadan","Diego Morales","M",0,0,4,2,1,1,1,2,100,0,2018,2019,2,1,60109555,"Universidad Católica de Cuenca","Ecuador","univ",271,228,"national"
"9-s2.0-57205602776","Panchi F.","Panchi","Freddy","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205602806","Guayasamin R.","Guayasamin","Raisa M.","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205602956","Diaz-Quilachamin S.","Diaz-Quilachamin","Soledad","F",0,0,3,3,1,1,1,3,100,0,2018,2019,2,1,60072038,"Universidad Central del Ecuador","Ecuador","univ",696,949,"national"
"9-s2.0-57205603199","Aguilar E.","Aguilar","Edwin","M",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205603303","Perez-Munoz D.","Perez-Munoz","Diana","F",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205603324","Avila P.","Avila","Patricio","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105797,"Universidad Politécnica Salesiana, Quito","Ecuador","univ",160,203,"national"
"9-s2.0-57205603395","Campoverde M.","Campoverde","Maria Gabriela","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205603460","Orosco V.","Orosco","Vanessa","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205604127","Moran E.","Moran","Esteban Serrano","M",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205604157","Tello F.","Tello","Francisco","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105797,"Universidad Politécnica Salesiana, Quito","Ecuador","univ",160,203,"national"
"9-s2.0-57205604208","Pilaquinga S.","Pilaquinga","Santiago","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205604284","Cesar L.","Cesar","Loza Matovelle David","M",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205604420","Aro K.","Aro","Katherine","F",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205604511","Arevalo Delgado J.","Arevalo Delgado","John David","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205604727","Mosquera-Cordero K.","Mosquera-Cordero","K.","NA",0,0,10,2,1,1,1,1,100,0,2018,2019,2,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205604782","Guatapi A.","Guatapi","Andres V.G.","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205604803","Nunez-Idrovo L.","Nunez-Idrovo","Luis","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205604892","Hernandez K.","Hernandez","Karla","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205605606","Carlosama Lechon A.","Carlosama Lechon","Anderson David","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205605629","Valenzuela D.","Valenzuela","Diana Carolina Pabón","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205605664","Casado F.","Casado","Fernando","M",0,0,1,1,1,1,1,2,100,0,2018,2018,1,1,60108912,"Universidad Técnica de Manabí","Ecuador","univ",236,215,"national"
"9-s2.0-57205605760","Cevallos P.","Cevallos","Patricio","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205605796","Hurtado D.","Hurtado","Diana Guamán","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
"9-s2.0-57205605980","Medranda Morales N.","Medranda Morales","Narcisa Jessenia","F",0,0,1,1,1,1,1,1,100,0,2018,2018,1,1,60105797,"Universidad Politécnica Salesiana, Quito","Ecuador","univ",160,203,"national"
"9-s2.0-57205606040","Gómez-Calderón J.","Gómez-Calderón","José Miguel","M",0,0,3,2,1,1,1,2,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205606140","Coronado Otavalo X.","Coronado Otavalo","Ximena","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205606191","Gómez Á.","Gómez","Ángel Higuerey","M",0,0,6,3,1,1,1,3,100,0,2018,2020,3,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
"9-s2.0-57205606287","Portilla F.","Portilla","Fredi","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205606374","Del Carmen Mila-Maldonado A.","Del Carmen Mila-Maldonado","Andrea","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205606518","Rodríguez-Navas P.","Rodríguez-Navas","Pedro Manuel Molina","M",0,0,4,2,0,1,1,1,0,0,2018,2019,2,1,60023020,"Universitat Autònoma de Barcelona","Spain","univ",14252,62497,"external"
"9-s2.0-57205606607","Ramírez P.","Ramírez","Palmira Chavero","F",1,1,5,3,2,2,2,3,100,1,2018,2019,2,1,60116971,"FLACSO Ecuador","Ecuador","univ",167,235,"national"
"9-s2.0-57205606926","González-Alba J.","González-Alba","José Antonio","M",4,4,3,2,0,1,1,1,0,1,2018,2018,1,1,60016476,"Universidad de Cadiz","Spain","univ",3423,14601,"external"
"9-s2.0-57205607054","Teijeiro M.","Teijeiro","Mercedes","F",0,0,2,1,0,1,1,1,0,0,2018,2018,1,1,60023610,"Universidade da Coruña","Spain","univ",4998,14044,"external"
"9-s2.0-57205607107","Cárdenas J.","Cárdenas","Juan","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205607421","Palacios Mieles V.","Palacios Mieles","Victoria Dalila","M",0,0,1,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205607514","Carpio L.","Carpio","Lilia","F",0,0,4,2,1,1,1,2,100,0,2018,2019,2,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
"9-s2.0-57205607670","Álvarez-Rodas L.","Álvarez-Rodas","Luis","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205607914","Salgado J.","Salgado","Juan Pablo","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205607946","Ruiz-Onofre D.","Ruiz-Onofre","Diana Caridad","F",0,0,4,3,1,1,1,3,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205608071","Mila-Maldonado A.","Mila-Maldonado","Andrea Del Carmen","F",0,0,5,3,2,2,2,3,100,0,2018,2019,2,1,60028419,"Universidad de Santiago de Compostela","Spain","univ",9776,43213,"national"
"9-s2.0-57205608259","Cruz J.","Cruz","Jorge","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205608298","Fernández-Holgado J.","Fernández-Holgado","Jose Ángel","M",0,0,7,3,0,1,1,3,0,0,2018,2019,2,1,60026134,"Universidade de Vigo","Spain","univ",5303,26158,"external"
"9-s2.0-57205608674","Navarro M.","Navarro","María","F",0,0,2,1,0,1,1,1,0,0,2018,2018,1,1,60018940,"Universidad Rey Juan Carlos","Spain","univ",3215,13815,"external"
"9-s2.0-57205608808","Morales N.","Morales","Narcisa Medranda","F",0,0,6,2,1,1,1,2,100,0,2018,2019,2,1,60105797,"Universidad Politécnica Salesiana, Quito","Ecuador","univ",160,203,"national"
"9-s2.0-57205609066","Ramírez Daza O.","Ramírez Daza","Oscar Israel","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,122055326,"Ibarra","Ecuador",NULL,1,1,"national"
"9-s2.0-57205609130","Coello-Avellaneda J.","Coello-Avellaneda","Jorge Miguel","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60028419,"Universidad de Santiago de Compostela","Spain","univ",9776,43213,"national"
"9-s2.0-57205615893","Mera Macias C.","Mera Macias","Cristian","M",4,2,2,4,0,1,2,3,0,1,2018,2019,2,1,60105389,"Universidad Laica Eloy Alfaro de Manabí","Ecuador","univ",154,201,"national"
"9-s2.0-57205621769","Escandon E.","Escandon","Edgar Antonio Barragan","M",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205657606","Salazar Ch G.","Salazar Ch","Gustavo D.","M",6,5,5,3,0,1,2,3,0,2,2018,2019,2,1,60110332,"Facultad de Informática, Universidad Nacional de La Plata","Argentina","coll",97,224,"external"
"9-s2.0-57205658041","Vaca D.","Vaca","Daniel","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205658156","Pozo E.","Pozo","Edwin R.","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205659104","Zambrano O.","Zambrano","Oscar I.","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205660950","Baca M.","Baca","Michael","M",2,2,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205661593","Jacome C.","Jacome","Cristian","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205663878","Aquino S.","Aquino","Socrates M.","M",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57205667929","Quilligana A.","Quilligana","Andres","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57205668183","Lopez-Notes M.","Lopez-Notes","Martin","M",0,0,7,2,2,2,2,2,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205668554","Cajamarca-Bueno C.","Cajamarca-Bueno","C.","NA",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205669183","Chazi-Solis M.","Chazi-Solis","M.","NA",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57205670492","Aman R.","Aman","Ricardo J.","M",1,1,5,1,1,1,1,1,100,1,2018,2018,1,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57205674036","Alvarez-Coello G.","Alvarez-Coello","Gustavo","M",4,4,8,4,1,1,1,1,100,1,2017,2018,2,1,60108706,"Universidad del Azuay","Ecuador","univ",216,240,"national"
"9-s2.0-57205674541","Portalanza N.","Portalanza","Narcisa De J.","F",1,1,5,1,1,1,1,1,100,1,2018,2018,1,1,100380157,"Herbario de la Escuela Politécnica de Chimborazo (CHEP)","Ecuador",NULL,4,8,"national"
"9-s2.0-57205674759","Reyes R.","Reyes","Renato","M",0,0,5,2,1,1,1,2,100,0,2018,2019,2,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
"9-s2.0-57205676596","Baquero-Larriva A.","Baquero-Larriva","Andrés","M",0,0,4,2,1,1,1,1,100,0,2018,2018,1,1,60108706,"Universidad del Azuay","Ecuador","univ",216,240,"national"
"9-s2.0-57205676652","Collantes S.","Collantes","Santiago M.","M",0,0,6,2,1,1,1,2,100,0,2018,2020,3,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205677422","Altamirano T.","Altamirano","Tatiana G.","F",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57205681018","Pazmiño M.","Pazmiño","María Isabel Sánchez","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205682286","Cuichán G.","Cuichán","Gloria Nelly Morales","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205682313","Guamán S.","Guamán","Steven","M",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205682466","Orta P.","Orta","Pamela","F",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205683281","Calvopiña A.","Calvopiña","Adrián","M",1,1,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57205684685","Vélez D.","Vélez","Daniela Vera","F",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60105389,"Universidad Laica Eloy Alfaro de Manabí","Ecuador","univ",154,201,"national"
"9-s2.0-57205703733","Altamirano G.","Altamirano","Gustavo Chafla","M",0,0,7,2,1,1,1,2,100,0,2018,2019,2,1,122138888,"Docente Facultad de Ingeniería","Ecuador",NULL,3,1,"national"
"9-s2.0-57205704230","Gómez E.","Gómez","Estevan","M",0,0,6,4,3,3,3,4,100,0,2018,2019,2,1,60108339,"Universidad UTE","Ecuador","univ",214,379,"national"
"9-s2.0-57205706223","Rodriguez D.","Rodriguez","Damian Nicolalde","M",0,0,12,3,1,1,1,3,100,0,2017,2019,3,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57205706796","Ávalos H.","Ávalos","Héctor","M",0,0,3,3,2,2,2,3,100,0,2018,2019,2,1,60108339,"Universidad UTE","Ecuador","univ",214,379,"national"
"9-s2.0-57205709849","Guerra J.","Guerra","Jorge","M",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205736152","De Lourdes Pilay M.","De Lourdes Pilay","María","F",1,1,9,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205736533","Miño M.","Miño","María Fernanda","F",1,1,9,1,1,1,NULL,NULL,NULL,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205738869","Londa G.","Londa","Gustavo","M",1,1,9,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205743569","Vásquez J.","Vásquez","Jordy","M",1,1,9,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205744676","Concha A.","Concha","Ana Gabriela","F",1,1,9,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205745658","Cadena S.","Cadena","Susana","F",1,1,11,4,2,2,NULL,NULL,NULL,1,2017,2019,3,1,60072038,"Universidad Central del Ecuador","Ecuador","univ",696,949,"national"
"9-s2.0-57205745731","Córdova L.","Córdova","Luis","M",1,1,9,1,1,1,1,1,100,1,2018,2018,1,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57205746555","Romero-Pelaez A.","Romero-Pelaez","Audrey","F",1,1,4,3,1,1,1,2,100,1,2018,2019,2,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
